REGIAO:;SE;;;;;;;;;;;;;;;;;
UF:;SP;;;;;;;;;;;;;;;;;
ESTACAO:;LINS;;;;;;;;;;;;;;;;;
CODIGO (WMO):;A727;;;;;;;;;;;;;;;;;
LATITUDE:;-21,66611111;;;;;;;;;;;;;;;;;
LONGITUDE:;-49,73472221;;;;;;;;;;;;;;;;;
ALTITUDE:;460,65;;;;;;;;;;;;;;;;;
DATA DE FUNDACAO:;20/09/2006;;;;;;;;;;;;;;;;;
Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s)
04/03/2024;0200 UTC;0;960,4;960,6;960,4;;27,7;15,1;28;27,6;15,4;15,1;47;46;46;155;3,6;1,3
04/03/2024;0300 UTC;0;960,1;960,4;960,1;;27;14,9;27,8;27;15,2;14,5;47;45;47;128;4,4;0,1
04/03/2024;0400 UTC;0;959,8;960,1;959,8;;25,6;15;27,2;25,6;15;14,3;52;47;52;186;2,4;1,1
04/03/2024;0500 UTC;0;959;959,8;958,9;;25,4;14,7;25,9;25,3;15,2;14,6;53;51;52;181;3,5;0,8
04/03/2024;0600 UTC;0;958,3;959;958,3;;24,7;15,3;25,4;24,4;15,4;14,7;57;52;56;144;4,6;1,6
04/03/2024;0700 UTC;0;958,7;958,7;958,3;;24,2;15,9;25,1;24,2;16;15,4;60;55;60;158;5,3;1,4
04/03/2024;0800 UTC;0;959,1;959,2;958,7;;23,3;16,7;24,3;23,1;16,7;15,9;67;60;67;145;3,9;1,1
04/03/2024;0900 UTC;0;959,9;959,9;959;;23,2;17,3;23,6;23,2;17,3;16,7;69;67;69;141;5;1
04/03/2024;1000 UTC;0;960,3;960,4;959,8;265,1;24;18,1;24;23,1;18,1;17,2;70;69;69;180;3,9;1,7
04/03/2024;1100 UTC;0;960,8;960,9;960,3;1209,5;26,5;18,4;26,5;24,1;18,7;17,9;69;61;61;144;4,1;1,6
04/03/2024;1200 UTC;0;961,2;961,2;960,8;2101,8;29,4;17;29,4;26,5;19;17;62;47;47;112;3,9;1,6
04/03/2024;1300 UTC;0;961,4;961,4;961,2;2818,8;30,3;18,5;30,6;29;18,5;16,4;50;45;49;360;4,3;1,6
04/03/2024;1400 UTC;0;960,8;961,4;960,8;3330,8;32,1;18,5;32,6;30,3;19,3;17,6;50;43;44;8;4,3;0,9
04/03/2024;1500 UTC;0;960,2;960,8;960,2;3679,4;33,7;18,3;34,3;32;19,6;17,7;46;39;40;348;3,9;1,3
04/03/2024;1600 UTC;0;959,5;960,2;959,5;3783,5;34,3;15,9;35,1;33;19,1;15,4;42;32;33;20;4,3;1,2
04/03/2024;1700 UTC;0;958,5;959,5;958,5;3385,8;35,6;14,1;35,9;33,9;17,6;13,4;37;26;28;24;4,7;0,7
04/03/2024;1800 UTC;0;957,3;958,5;957,3;2924,2;36;14,1;36;34,9;14,9;12,5;29;25;27;353;4,5;1,1
04/03/2024;1900 UTC;0;956,6;957,3;956,6;2117,1;35,1;14,4;36,1;34,9;15,1;13,1;30;26;29;344;3,9;1,4
04/03/2024;2000 UTC;0;956,6;956,6;956,4;347,6;34;14;35,1;34;14,4;13,3;30;28;30;359;3,8;1,1
04/03/2024;2100 UTC;0;957;957,1;956,6;117,5;32,1;15,6;34,1;32,1;15,7;13,7;37;29;37;329;2,3;0,1
04/03/2024;2200 UTC;0;957,5;957,5;957;2,1;30;18;32,1;30;18;15,6;49;37;49;352;1;0
04/03/2024;2300 UTC;0;958,2;958,2;957,5;;29,4;17,1;30;29,2;18,1;16,7;50;46;48;73;1,6;0
05/03/2024;0000 UTC;0;959,1;959,1;958,2;;28,4;16,4;29,5;28,2;17,5;16,2;50;47;48;166;4,2;0
05/03/2024;0100 UTC;0;959,5;959,6;959,1;;27,9;16,5;28,6;27,7;16,8;16,3;51;47;50;179;1,1;0
05/03/2024;0200 UTC;0;959,8;959,8;959,5;;28;15,9;28;27,2;17,2;15,9;54;48;48;151;3,6;0,9
05/03/2024;0300 UTC;0;959,7;959,8;959,6;;26,5;17,2;28,7;26,4;17,2;15;57;43;57;86;4;0,6
05/03/2024;0400 UTC;0;960,2;960,2;959,6;;25,1;18,3;26,5;25,1;18,3;17,3;66;57;66;80;4,3;1,2
05/03/2024;0500 UTC;0;959,8;960,2;959,8;;25,5;19,6;25,5;24,9;19,7;18,4;72;66;70;41;5;1,4
05/03/2024;0600 UTC;0;959,8;959,8;959,7;;25;19,3;25,5;25;19,5;19,2;71;69;71;23;5,4;1,6
05/03/2024;0700 UTC;0;959,9;960;959,8;;24,4;19,3;25,1;24,4;19,4;19,3;73;70;73;26;4,3;0,7
05/03/2024;0800 UTC;0;959,9;959,9;959,8;;23,5;19,3;24,5;23,5;19,4;19,2;77;73;77;339;3,1;0,3
05/03/2024;0900 UTC;0;960,3;960,3;959,9;;23,4;19,5;23,5;23,3;19,6;19,3;79;77;79;23;1,5;0,2
05/03/2024;1000 UTC;0;961,2;961,2;960,3;236,3;24;19,7;24;23,2;19,8;19,4;80;77;77;95;3,2;1,3
05/03/2024;1100 UTC;0;961,6;961,6;961,2;1110,5;25,8;18,8;26,2;24;19,9;18,7;77;64;65;106;4,7;1,9
05/03/2024;1200 UTC;0;962,3;962,3;961,6;2047,6;28,3;19,8;28,3;25,8;19,8;18,8;66;60;60;41;6;2,3
05/03/2024;1300 UTC;0;962,3;962,4;962,2;2583;29,2;19,1;29,9;28,1;19,9;18,9;60;53;55;5;7,3;3
05/03/2024;1400 UTC;0;961,8;962,3;961,8;3289,9;31,4;19,7;31,5;29,2;20,5;19,3;56;49;50;11;7,3;2,6
05/03/2024;1500 UTC;0;961,2;961,8;961,2;3548,5;33,3;20,7;33,3;31,5;20,7;19;51;45;48;347;5,9;2
05/03/2024;1600 UTC;0;959,9;961,2;959,9;3379,8;33,5;18,7;34,6;33,1;20,6;18,5;48;40;42;340;6,5;1,6
05/03/2024;1700 UTC;0;958,6;959,9;958,6;2468,6;35,4;19;35,6;32,9;20,6;17,2;44;36;38;341;7,2;1,2
05/03/2024;1800 UTC;0;957,9;958,6;957,9;2004,3;35;18,2;35,4;33,4;19,2;17,3;42;35;37;353;5;1,1
05/03/2024;1900 UTC;0;957,3;957,9;957,3;1665,7;35,4;17,1;35,6;33,8;18,2;16,6;39;33;34;324;5,2;1,3
05/03/2024;2000 UTC;0;957,4;957,4;957,1;417,4;34;16,7;35,5;33,9;17,8;16,1;37;33;36;313;4,6;1,3
05/03/2024;2100 UTC;0;958;958;957,2;152,9;29,2;18,4;34,2;29,2;18,7;16,7;52;36;52;346;9,1;2,8
05/03/2024;2200 UTC;0;959,3;959,3;958;3;27,7;18,3;29,1;27,5;19,1;18,3;60;52;56;60;9,1;0,8
05/03/2024;2300 UTC;0;959,7;959,7;959,3;;26,4;18,5;27,7;26,4;18,5;18;62;56;62;354;4,4;0,9
06/03/2024;0000 UTC;0;960,7;960,7;959,5;;25,5;19,2;26,5;25,5;19,4;18,5;68;62;68;9;4,3;0,1
06/03/2024;0100 UTC;0;961,5;961,6;960,7;;25;20;25,5;24,9;20;19,2;74;69;74;34;2,1;0
06/03/2024;0200 UTC;0;961,5;961,7;961,5;;24,5;20,3;25,1;24,5;20,3;19,9;77;74;77;352;3,1;1
06/03/2024;0300 UTC;0;961;961,5;961;;24,2;19,9;24,6;24,2;20,3;19,9;78;76;77;356;3,1;0
06/03/2024;0400 UTC;0;960,6;961,1;960,6;;24,1;20,2;24,2;24,1;20,4;19,9;79;77;79;174;2,3;0
06/03/2024;0500 UTC;0;960,5;960,6;960,3;;23,4;20,2;24,5;23,3;20,3;19,7;83;76;83;104;4;0,3
06/03/2024;0600 UTC;0;960,1;960,6;960,1;;23,3;20,2;23,6;23,3;20,4;20,2;83;82;83;103;2,8;0,3
06/03/2024;0700 UTC;0;960,3;960,3;959,9;;23,2;19,9;23,6;23,2;20,3;19,9;83;81;82;122;3,2;0,6
06/03/2024;0800 UTC;0;960,6;960,6;960,2;;22,5;19,8;23,2;22,5;20;19,8;85;82;85;75;3,9;0,6
06/03/2024;0900 UTC;0;961,1;961,1;960,6;;22,2;19,9;22,5;22,2;20,1;19,8;87;85;87;79;3,2;0,5
06/03/2024;1000 UTC;0;961,5;961,5;961,1;310,9;23,7;21;23,7;22,2;21;19,9;87;85;85;70;4,1;0,9
06/03/2024;1100 UTC;0;962,2;962,2;961,5;1054,5;25,8;20,6;26;23,7;21,3;20,6;85;73;73;37;4,6;2,1
06/03/2024;1200 UTC;0;962,6;962,6;962,2;1872,1;27,9;20,8;28,1;25,7;21,2;20,5;74;64;65;43;5,7;2
06/03/2024;1300 UTC;0;962,8;962,8;962,6;2369,5;29,8;20,1;29,9;27,9;21,3;20,1;65;56;56;9;6,5;2,6
06/03/2024;1400 UTC;0;962,6;962,9;962,6;3271;31,5;19,9;31,5;29,8;20,6;19;56;49;50;7;6,5;1,7
06/03/2024;1500 UTC;0;962;962,6;962;3542,7;32,3;18,3;32,7;31,3;20;17,7;51;41;44;25;5,3;1,7
06/03/2024;1600 UTC;0;961;962;961;3613;32,8;18,1;33,9;32,1;19,4;17,5;45;39;42;351;5,1;1,8
06/03/2024;1700 UTC;0;959,7;961;959,7;2827,6;34;17,5;34,3;32,1;19,9;17,5;46;37;38;14;4,3;0,7
06/03/2024;1800 UTC;0;958,5;959,7;958,5;2944,7;34,7;17,9;35,4;33,4;19,2;16,7;40;36;37;305;4,7;1,2
06/03/2024;1900 UTC;0;958,4;958,5;958,3;2253,2;33,8;16,7;34,7;33,8;18;16,3;38;35;36;359;4,7;1,4
06/03/2024;2000 UTC;0;958,7;958,7;958,3;346,6;29,7;20,2;33,8;29,7;20,3;16,7;57;36;57;188;5,7;2,7
06/03/2024;2100 UTC;0;959,4;959,4;958,6;189,6;30,1;19,3;30,2;29,5;20,3;19,3;58;52;53;186;4,7;1,3
06/03/2024;2200 UTC;0;959,8;959,8;959,2;3,1;30,1;19,7;30,3;29,9;19,7;19,2;54;52;54;126;2,9;0,6
06/03/2024;2300 UTC;0;960,9;960,9;959,8;;27,8;20,3;30,1;27,8;20,9;19,6;65;54;64;144;5;2,2
07/03/2024;0000 UTC;0;962,5;962,5;960,9;;24,8;21,4;27,8;24,8;21,8;20,1;83;63;81;69;6,2;0,7
07/03/2024;0100 UTC;0;962,7;963,2;962,6;;24,5;22;24,8;24,2;22;21,4;86;81;86;81;4,7;0
07/03/2024;0200 UTC;0;963,4;963,5;962,6;;23,7;21,5;24,5;23,6;22,2;21,4;88;86;88;160;6,1;3,1
07/03/2024;0300 UTC;0,2;963,4;963,4;963;;23,8;21,3;23,9;23,7;21,6;21,2;88;85;86;146;5,7;2
07/03/2024;0400 UTC;0;962,8;963,4;962,8;;23,8;21,7;23,9;23,6;21,7;21,3;88;86;88;157;5,1;1,4
07/03/2024;0500 UTC;0;961,8;962,8;961,8;;23,4;21,2;23,8;23,4;21,8;21,2;89;87;87;149;6,2;3,3
07/03/2024;0600 UTC;0;961,3;961,9;961,2;;23,1;20,6;23,4;23,1;21,2;20,6;87;85;86;146;7,5;2,9
07/03/2024;0700 UTC;0;961,5;961,5;961,3;;22,9;20,3;23,1;22,9;20,6;20,3;86;85;85;152;6,1;3,1
07/03/2024;0800 UTC;0;962;962;961,5;;22,6;20;22,9;22,6;20,3;20;86;85;85;146;5,6;2
07/03/2024;0900 UTC;0;962,8;962,8;962;;22,2;19,9;22,6;22,2;20;19,8;87;85;87;123;4,1;1,1
07/03/2024;1000 UTC;0;963,6;963,6;962,8;209,6;22,8;20,3;22,8;22,2;20,3;19,9;87;86;86;107;4,8;1,6
07/03/2024;1100 UTC;0,2;964,5;964,5;963,6;1099,6;24,3;20,5;24,4;22,8;20,8;20,2;86;79;79;124;5,8;1,8
07/03/2024;1200 UTC;0;965;965;964,5;1912,1;26,1;20,7;26,3;24,3;21,4;20,4;80;72;72;111;5,6;2,4
07/03/2024;1300 UTC;0;965,1;965,2;964,9;2527,2;27,7;21,3;27,8;26,1;21,6;20,8;73;67;68;101;5,6;1,4
07/03/2024;1400 UTC;0,2;965;965,2;965;2300,7;29;21,4;29,4;27,3;21,8;20,6;69;61;64;70;4,7;0,9
